ticker,company,sector,price,signal,buy_score,quality_score,composite_score,overheat_score,ev_to_sales,ev_to_fcf,net_debt_to_ebitda,current_ratio,revenue_growth,eps_growth,roic,gross_margin,fcf_margin,change_6m,change_1y
PAYC,"Paycom Software, Inc.",Technology,136.24,WATCH,6,11,17,0,3.8438328197410536,18.177872740623588,0.7349324975891997,1.0247930973762986,0.08947536055649957,-0.08958566629339294,0.21474084933775006,0.7973818737757393,0.21145669103243991,-17.987,-47.67245
KO,The Coca-Cola Company,Consumer Defensive,80.82,WATCH,7,10,17,0,7.731568643433975,30.33295884596402,1.7898356076071773,1.358030208240236,0.018699135164998618,0.23481781376518202,0.1388065649073546,0.6174417660904148,0.25489002516029546,13.57504,12.25
JNJ,Johnson & Johnson,Healthcare,226.71,WATCH,8,9,17,0,5.619568358896661,30.425488605461286,-0.13372975708502025,1.025244299674267,0.06048119251078011,0.8886986301369862,0.1359773572486766,0.6911853220149021,0.18469936281936866,15.70969,49.81167
SOFI,"SoFi Technologies, Inc.",Financial Services,15.61,WATCH,13,4,17,0,3.5356103563264716,-7.183533106173238,-2.069949432389502,0.0,0.2878001273328837,-0.0869565217391305,0.010744017077797943,0.760227522053526,-0.49218264941079076,-43.88929,12.1408
TWLO,Twilio Inc.,Technology,198.29,AVOID,12,5,17,4,5.775808066863536,31.024149203965887,1.5238413818270284,4.655818728261236,0.13664851517574106,1.3333333333333333,0.022406741118279203,0.4863537183797389,0.18617136053887987,58.17645,70.44009
RUN,Sunrun Inc.,Energy,13.99,WATCH,17,0,17,0,5.521969749511568,-23.35817636658926,18.902395397420854,1.4466593031547081,0.45113089685084157,1.1530054644808743,-0.0025042632054225146,0.30443089465463624,-0.23640414657584338,-24.9866,14.20408
AZN,AstraZeneca PLC,Healthcare,181.58,WATCH,8,9,17,0,5.065075512490972,35.06146721127859,1.2834588314681434,0.9092109303039607,0.08629075509034083,1.907488986784141,0.12882077259230962,0.7970761511470525,0.14446273688345923,3.86683,35.04388
CB,Chubb Limited,Financial Services,324.15,WATCH,9,8,17,0,2.2988118956578623,8.841417370738458,1.197707273754743,0.0,0.06470169189670526,0.12946817785527456,0.3247075638469929,0.351950282116281,0.2600049063701038,9.69914,10.13149
AMBA,"Ambarella, Inc.",Technology,81.16,WATCH,12,5,17,0,8.641679387359163,51.1161118512687,2.56906429026098,2.3056411005709663,0.3715338844715918,0.37323943661971826,-0.13253453201709378,0.5919242798859489,0.16905979493322276,-7.60474,27.7909
AAPL,Apple Inc.,Technology,300.23,WATCH,7,10,17,0,9.874951581554221,34.51134045458064,0.3017675822667964,1.07035746912159,0.0642551178283274,0.22585924713584285,0.49573922251878827,0.47862405358827936,0.2861364250557104,10.21255,42.11398
